Name	Mass	m/z	RT min	RT	Cel_1dil40_1-B,3_01_21146	Cel_1dil40_1-B,3_01_21151	Cel_1dil40_1-B,3_01_21156	Cel_1dil40_1-B,3_01_21161	Cel_1dil40_1-B,3_01_21166
Cluster_04468	358.2507416	359.2580176	26.7160786	1418.142673	4877.596191	4370.078125	3354.916748	3667.571533	3868.497803
Cluster_04469	336.2689495	359.2581705	30.44409596	1621.868267	5470.261719	4747.739746	4265.295898	4628.602539	4522.790527
Cluster_04471	358.2506959	359.2579719	25.24474834	1335.703883	2134.70166	2077.835205	1980.358521	2130.173828	2231.174072
Cluster_04474	336.2759001	359.2651211	6.666407991	516.8123961	3495.877197	3275.342285	3558.95752	4135.68457	3799.015381
Cluster_04476	336.276039	359.26526	3.224564721	418.4968038	6091.413574	6328.280762	6805.790039	7674.584473	7244.772461
Cluster_04477	336.2758906	359.2651116	4.026779516	442.6065714	2592.709229	2990.817871	3136.597412	3378.756592	3218.5625
Cluster_04483	359.0773043	360.0845803	9.149272051	573.9982077	236842.5469	224994.9531	233585.0781	254672.2969	254924.0938
Cluster_04484	342.0854181	360.1192441	9.148424613	573.9786893	2955.913818	3246.759521	2965.736572	3223.040283	3149.689453
Cluster_04487	342.1791892	360.2130152	3.525422836	427.5387951	8267.040039	8436.952148	8468.37207	9084.171875	9913.944336
Cluster_04499	338.1930917	361.1823127	36.13838128	1943.698437	1412.563477	1412.113159	1758.045044	2141.157959	1807.50061
Cluster_04501	360.1969561	361.2042321	30.91809278	1647.565664	6860.654297	6931.290039	6193.219727	7063.652832	6866.324219
Cluster_04514	344.0297775	362.0636035	8.145504643	550.87924	9594.219727	8821.84668	8602.24707	9383.000977	9801.408203
Cluster_04515	344.0297703	362.0635963	13.26914777	705.259691	15396.48242	14061.70703	13875.82031	14919.16016	15320.45117
Cluster_04516	344.0297142	362.0635402	15.26426316	791.1331494	6225.015625	6031.711914	5771.553711	6414.194336	6881.782227
Cluster_04517	344.029428	362.063254	17.11843274	881.1709854	1681.102783	1760.960938	1610.80127	1762.716187	1754.685303
Cluster_04520	339.1100228	362.0992438	9.149204843	573.9966597	1252.602661	1404.457397	1549.56665	1557.73584	1512.693604
Cluster_04523	344.1739025	362.2077285	10.43307164	605.3984319	26717.29883	25445.25977	24853.41797	26696.51172	26768.55859
Cluster_04525	344.1834629	362.2172889	24.89721542	1316.15016	2837.385986	2396.787598	2304.321289	2622.429443	2939.885742
Cluster_04528	344.2348793	362.2687053	32.86911883	1754.351631	1337.968018	1317.46228	1327.92981	1320.302368	1377.995483
Cluster_04538	362.126176	363.133452	17.1198064	881.2386374	1809.153809	1818.806641	1760.103149	1959.114624	1878.107788
Cluster_04542	340.2118517	363.2010727	18.45130206	951.5053585	1059.76001	1030.26416	1086.138306	1241.932983	1411.822388
Cluster_04559	341.2352907	364.2245117	22.38247549	1172.45786	1743.639526	1953.552734	1990.615723	2131.298584	2082.974121
Cluster_04568	342.229157	365.218378	2.755137301	404.3886296	2452.834961	2380.41333	2626.607666	2763.396973	2653.058105
Cluster_04572	364.259002	365.266278	34.29501482	1834.503313	9323.539063	7478.013184	7279.023438	9248.726563	8212.177734
Cluster_04577	364.261648	365.268924	28.43053533	1512.591135	1919.903564	1801.557861	1871.298706	2018.025513	1824.334717
Cluster_04581	342.3153261	365.3045471	31.37476851	1672.32401	1450.547119	1538.996704	1262.766602	1540.528442	1472.551392
Cluster_04582	347.2863931	365.3202191	34.31960102	1835.91814	3953.071289	4162.39209	5176.437012	7970.29834	8326.897461
Cluster_04590	348.168531	366.202357	8.519987604	559.504405	4795.154785	4689.356445	4696.844238	4856.698242	4748.065918
Cluster_04593	348.2299531	366.2637791	32.86479415	1754.112722	3637.562744	3435.406006	3204.304688	3346.959961	3428.904297
Cluster_04594	348.3108619	366.3446879	35.96079089	1932.693804	3066.579834	2572.348633	2775.429932	3045.415527	2837.229004
Cluster_04598	349.1161435	367.1499695	2.534246745	391.8443031	6649.547363	6705.769531	6875.875977	7336.472656	7680.198242
Cluster_04605	344.2949513	367.2841723	27.28293346	1449.44176	4746.352539	4690.914551	4236.193848	4470.035645	4888.954102
Cluster_04606	344.2952428	367.2844638	29.38669962	1564.496227	4180.117188	4099.133301	3624.736816	3694.227295	4015.518066
Cluster_04607	344.2924085	367.2816295	36.4028682	1960.087732	3657.682617	1541.603516	1862.609131	1899.510986	1680.984375
Cluster_04615	366.3497077	367.3569837	33.14640838	1769.670046	1484.303833	1605.981934	1288.890381	1759.923584	1619.78894
Cluster_04627	350.1951122	368.2289382	4.107148543	445.0219826	2301.904053	2148.653564	2254.328125	2407.283691	2359.956055
Cluster_04634	345.2667832	368.2560042	28.81639613	1533.537473	6501.375488	6690	6631.992676	6643.035156	6765.520508
Cluster_04646	368.2929621	369.3002381	30.23557188	1610.563283	18468.00977	17081.07031	15916.64063	17964.55469	16999.92773
Cluster_04665	352.2614766	370.2953026	22.18308172	1161.00093	3716.85791	3452.794434	3668.844482	3718.239502	3935.856201
Cluster_04669	352.2685468	370.3023728	22.18477353	1161.098139	1229.40625	1513.16333	1143.210449	1294.157593	1257.152832
Cluster_04672	348.1208285	371.1100495	3.995789334	441.6751923	1128.998901	1277.098145	1341.667358	1607.743774	1794.546509
Cluster_04673	348.2029794	371.1922004	6.943898394	523.2036095	1823.62146	1703.956055	2078.130859	1944.335327	2101.766846
Cluster_04676	348.2303782	371.2195992	32.86397451	1754.067442	35995.85156	34949.87109	30288.71875	32487.20313	31628.70117
Cluster_04678	348.239631	371.228852	6.346421941	509.4424147	3938.047607	4147.51123	3478.080811	4382.752441	4095.467285
Cluster_04694	354.2773415	372.3111675	23.60445456	1242.476438	6575.061523	6866.972168	6605.735352	6970.458008	8161.89502
Cluster_04695	354.277558	372.311384	33.154253	1770.103408	4449.149414	4223.285156	3721.202393	3591.28418	3062.693115
Cluster_04696	354.277144	372.31097	27.99963644	1489.014763	6965.178223	6459.404297	6457.007813	6943.551758	6891.775391
Cluster_04698	354.2841484	372.3179744	23.6218559	1243.471732	1657.588745	2265.969482	2082.378662	2620.369385	2750.54541
Cluster_04702	350.2088956	373.1981166	32.86313101	1754.020844	1712.465942	1782.747803	1556.604492	1809.97644	1661.398804
Cluster_04703	355.1647945	373.1986205	30.45126295	1622.25682	4394.80957	5075.291992	4368.397461	4704.604004	4327.590332
Cluster_04704	355.1748343	373.2086603	2.676181474	402.0156908	25914.15039	26427.95313	27450.10547	28023.45313	29907.76367
Cluster_04709	350.2456795	373.2349005	34.24297793	1831.508819	7395.947754	6133.594727	6362.791504	6890.677734	6581.799805
Cluster_04710	350.2554426	373.2446636	4.024043818	442.5243527	13362.37207	13160.19336	12499.26953	14486.57227	14899.19043
Cluster_04711	350.2553446	373.2445656	5.437271028	484.9974907	6848.90625	6254.598145	6103.528809	6468.145996	6205.661133
Cluster_04712	350.2553906	373.2446116	8.080257018	549.376444	1930.174927	2132.583984	1996.076172	2156.587158	2278.314209
Cluster_04713	350.2551949	373.2444159	8.201167716	552.1612829	1372.944092	1565.396118	1377.124268	1538.798584	1668.245361
Cluster_04714	350.2551395	373.2443605	8.647097292	562.4320202	1928.486328	1948.486206	2000.546387	1942.06543	2162.814453
Cluster_04716	355.2217051	373.2555311	2.946908157	410.1521119	2969.111084	3198.806152	3573.838623	3687.196533	4178.752441
Cluster_04717	355.2218403	373.2556663	2.084959419	342.9000238	6007.980957	6023.88916	6669.625977	6881.861816	7159.894531
Cluster_04720	372.2664316	373.2737076	20.53324025	1066.865001	5585.976563	5751.655273	5456.020508	5906.941406	6458.857422
Cluster_04722	350.2916724	373.2808934	6.856284126	521.1856605	5117.093262	5089.507324	5034.586914	4953.905762	5421.467285
Cluster_04732	356.1946419	374.2284679	6.492142227	512.7986729	6994.913574	5914.422852	6435.368164	7141.507324	6984.113281
Cluster_04736	356.2196947	374.2535207	19.06109666	984.546986	1207.089355	1226.134155	1231.944092	1316.633179	1309.746338
Cluster_04737	356.2349442	374.2687702	30.082096	1602.242699	1608.655151	1502.692993	1575.345093	1552.72229	1585.483765
Cluster_04739	356.2930379	374.3268639	35.6582463	1913.946214	3176.58374	2653.932861	2794.220459	3064.310303	3013.862061
Cluster_04745	352.1403677	375.1295887	10.14844039	597.0112486	2688.124023	2727.709229	2500.565918	2702.283936	2541.686523
Cluster_04747	374.1952143	375.2024903	10.51252242	608.167964	1417.623535	1193.010132	1223.414551	1351.081055	1374.169922
Cluster_04749	352.2345556	375.2237766	5.541358139	488.1257253	5082.594238	5012.987793	5144.805664	5921.87793	6122.020508
Cluster_04750	352.2344379	375.2236589	3.025417196	412.511623	1953.950928	2064.4021	1934.116821	2247.404785	2469.514648
Cluster_04753	374.2274298	375.2347058	2.008856543	334.6095598	1795.509399	1807.28125	1971.310669	2020.125732	1967.64917
Cluster_04754	357.1976561	375.2314821	5.541315798	488.1244528	1677.755981	1596.523438	1745.694458	1829.447876	2089.818604
Cluster_04756	352.261102	375.250323	36.13861682	1943.713033	3141.574219	1849.350342	2080.759521	2382.820801	2146.285156
Cluster_04759	374.2822402	375.2895162	24.47276086	1292.140418	7618.803223	7585.665527	8050.65918	7937.61377	8544.322266
Cluster_04764	375.1300523	376.1373283	12.12694626	664.444297	1381.749512	1256.433594	1391.660645	1237.450439	1294.243774
Cluster_04768	353.2336965	376.2229175	12.08776247	663.0784101	3721.729248	3689.385742	4101.23584	3823.263428	4254.398438
Cluster_04774	358.2259824	376.2598084	22.57097264	1183.288684	47896.49609	46603.23047	47766.28516	50433.18359	49729.65625
Cluster_04781	354.12156	377.110781	9.151328458	574.0455712	5580.072754	5899.475098	6245.33252	6015.704102	6516.658691
Cluster_04782	354.1567334	377.1459544	9.687122125	586.386076	107330.3516	99018.44531	97695.53125	105268.3672	107593.2734
Cluster_04787	359.1692385	377.2030645	2.205369549	356.0172135	1159.388062	1288.690918	1465.282471	1653.387329	1827.246826
Cluster_04788	354.2319906	377.2212116	2.081313005	342.5027922	1699.793457	1651.347412	1724.372925	1790.362671	1736.10376
Cluster_04789	354.2770288	377.2662498	27.98079111	1487.974212	7109.280762	6134.452148	5516.13623	5984.514648	6692.231934
Cluster_04790	354.2799162	377.2691372	30.45000934	1622.188856	49757.28906	47507.75	42253.71875	45336.86328	45982.86719
Cluster_04791	354.2771102	377.2663312	32.64077897	1741.737364	5983.007324	5316.439941	3857.093994	3315.851074	2738.102295
Cluster_04792	354.2775874	377.2668084	33.15279337	1770.022774	12650.10645	12060.89746	8714.644531	9229.575195	7578.986816
Cluster_04793	354.2797387	377.2689597	30.83295625	1642.950048	26885.5332	26458.24609	25916.00977	30743.04688	33181.72266
Cluster_04796	359.2689336	377.3027596	33.44925204	1786.400155	8247.87793	6883.936523	6123.335938	5980.272461	5946.168945
Cluster_04800	355.1433398	378.1325608	2.535074634	391.9344913	1336.409058	1567.372681	1634.863403	1845.951416	2065.671143
Cluster_04803	355.213441	378.202662	7.388223239	533.4373864	38997.42188	37465.58984	36545.83594	41032.70703	39986.81641
Cluster_04805	355.2170583	378.2062793	3.016811982	412.2530019	1137.774536	1072.179443	1224.040527	1375.908325	1479.266357
Cluster_04806	355.2233962	378.2126172	24.07332079	1269.293891	19425.01758	18464.05469	19628.35547	22323.42969	21676.29492
Cluster_04807	355.2233658	378.2125868	24.79963371	1310.659786	26467.31055	24356.98438	25100.35938	28438.89453	27321.54102
Cluster_04808	355.223294	378.212515	23.32539924	1226.515483	14381.44141	12338.81836	12962.39746	15247.47559	16613.79492
Cluster_04813	360.1860654	378.2198914	23.32550873	1226.521745	3914.197021	4151.316895	3533.65918	4118.475586	4747.71875
Cluster_04818	361.141186	379.175012	18.11679937	933.3803813	1840.423218	1408.422974	1702.14563	1661.410278	1814.618042
Cluster_04820	361.1633561	379.1971821	4.813879939	466.2620917	1549.296997	1529.309204	1556.274658	1741.659302	1648.848999
Cluster_04821	378.2080982	379.2153742	30.91855559	1647.590755	168011.2813	159897.3125	146183.1719	170081.2969	175588.4219
Cluster_04822	356.2931428	379.2823638	35.66103972	1914.119312	10774.2666	5192.712891	5750.472656	6610.55127	5750.879395
Cluster_04823	356.2928405	379.2820615	35.11341822	1881.598816	8561.464844	4102.657227	4480.26709	4331.858398	3620.96582
Cluster_04824	356.2951316	379.2843526	31.78155627	1694.377716	8782.459961	6920.282227	4681.338379	4182.374023	3833.930176
Cluster_04827	378.2776636	379.2849396	32.85252352	1753.43485	6380.222168	5914.170898	5610.174805	6129.668457	6788.631836
Cluster_04830	356.3318068	379.3210278	34.1737386	1827.524402	20348.00781	19008.97656	19489.24805	19534.65234	20287.66211
Cluster_04833	378.349611	379.356887	36.97009705	1995.236847	3376.072021	2847.735352	2942.630371	3204.396729	3151.290039
Cluster_04835	379.0349589	380.0422349	10.08075368	595.4522751	1607.230713	1625.338867	1987.665161	2416.656006	2293.821289
Cluster_04836	362.0407478	380.0745738	5.419431937	484.4613546	73157.82031	68698.71094	67172.125	76927.26563	78284.41406
Cluster_04840	357.1051718	380.0943928	5.42214892	484.5430108	1236.439209	1185.129517	1268.325439	1353.487793	1280.203735
Cluster_04841	379.1036835	380.1109595	8.153604329	551.0657936	94867.35156	85674.30469	79792.50781	88994.57813	90167.64844
Cluster_04842	379.163105	380.170381	14.74857235	768.9368627	5135.778809	4680.201172	4547.391113	5005.302246	4895.92627
Cluster_04843	379.1854276	380.1927036	3.534564196	427.8135296	1507.286133	1416.603027	1468.485474	1727.792236	1757.949585
Cluster_04844	357.2289404	380.2181614	7.969971672	546.8363303	12314.22363	12305.50391	11742.53516	12371.42871	12579.65137
Cluster_04845	357.228622	380.217843	9.206353	575.3129073	5208.392578	5281.338379	5166.711426	5027.022949	5113.679688
Cluster_04846	357.2285635	380.2177845	11.07525849	627.7840781	4092.486572	4087.335449	3756.824219	3628.335205	3637.458252
Cluster_04848	357.2387042	380.2279252	18.4672519	952.3695979	2319.866699	2210.269531	2490.717285	2605.910156	2546.001221
Cluster_04850	358.0685856	381.0578066	3.086646038	414.351795	1067.70813	1012.582947	1077.235596	1313.235474	1206.72229
Cluster_04854	358.1551113	381.1443323	17.1197563	881.2361698	6196.649902	5834.753906	6064.300293	6239.687012	6754.041016
Cluster_04857	380.1581104	381.1653864	5.26740392	479.8923038	2245.693359	2301.69458	2020.527588	2320.799805	2335.533203
Cluster_04859	358.227483	381.216704	30.91814402	1647.568441	7324.286133	7630.332031	7287.950195	8275.088867	7793.702637
Cluster_04866	358.2741771	381.2633981	25.3828301	1343.472968	1941.588989	1776.347046	1858.744873	1946.484741	1906.65686
Cluster_04868	358.3107358	381.2999568	34.28939744	1834.180058	6724.95752	5677.140625	5557.814941	6066.112305	5956.567383
Cluster_04869	380.292643	381.299919	29.32377732	1561.080509	2049.68042	2456.27124	2214.065186	1980.487915	2334.507813
Cluster_04870	380.2928353	381.3001113	33.81160501	1806.685212	8631.967773	6501.759766	6343.361328	5758.134766	5104.226074
Cluster_04872	380.2928523	381.3001283	30.49574637	1624.668456	1356.613525	1163.928833	1208.046509	1338.032104	1212.755981
Cluster_04880	359.0766206	382.0658416	9.152799076	574.0794428	1829.492432	1588.585571	1536.374756	1579.758179	1335.066772
Cluster_04884	364.2106688	382.2444948	2.19706453	355.1124846	1087.873413	1096.2323	1270.061157	1209.602783	1483.740479
Cluster_04885	364.2107811	382.2446071	6.64855683	516.4012447	1702.49292	1653.461792	1603.859375	1899.942505	1740.488159
Cluster_04886	364.2107282	382.2445542	7.723904658	541.1688666	2068.271484	1810.25293	1843.090942	2004.835815	1834.348267
Cluster_04889	364.3062304	382.3400564	35.02283114	1876.385929	17752.80469	16814.15234	18011.31641	18861.74219	19573.74805
Cluster_04907	382.1391009	383.1463769	11.60838081	646.3679024	4344.956543	4500.369629	4322.005371	4382.482422	4557.245117
Cluster_04911	365.1337099	383.1675359	24.06123309	1268.602518	3259.709229	2886.040283	2622.557617	2598.160645	2974.900879
Cluster_04917	382.271909	383.279185	26.16033829	1387.218982	5299.277344	4984.600586	4740.692383	5216.207031	5421.556152
Cluster_04921	382.3083611	383.3156371	31.37353687	1672.257238	5341.767578	5381.143066	5062.147949	5307.472656	5061.909668
Cluster_04925	382.3081484	383.3154244	35.80170891	1922.836072	2715.007324	2084.903809	2236.226074	2131.912598	1843.650024
Cluster_04926	365.2971723	383.3309983	34.31555811	1835.685488	5302.116211	5528.42041	6807.820313	10200.08887	11119.80859
Cluster_04934	383.1077756	384.1150516	3.607532569	430.0065215	7657.42334	8029.404785	9121.658203	10505.27734	11089.52148
Cluster_04943	366.2769414	384.3107674	23.39661533	1230.588786	4009.649902	3671.844727	3884.416016	4098.407715	4583.057617
Cluster_04948	367.0506675	385.0844935	2.824668599	406.4783236	2965.825195	3397.905273	4394.685547	5038.586914	5621.170898
Cluster_04951	384.1549077	385.1621837	15.33230323	794.06172	3765.600098	4044.456299	4131.724609	4488.169434	4269.308105
Cluster_04952	367.1491257	385.1829517	24.05309217	1268.136887	1420.932373	1523.30896	1302.194946	1226.52771	1204.327148
Cluster_04961	384.2116169	385.2188929	4.109660345	445.0974723	1508.313965	1439.601807	1638.249634	1597.315186	1674.197021
Cluster_04965	367.2218783	385.2557043	2.476380758	385.5405219	2649.48999	3052.924072	3128.421387	3500.012451	3877.731934
Cluster_04980	368.2927541	386.3265801	24.75826723	1308.332327	7979.562988	8309.762695	8720.314453	8162.977051	9269.675781
Cluster_04987	364.1913515	387.1805725	21.30690253	1110.656709	122620.2109	115690.2734	122929.1875	128983.6563	135959.1563
Cluster_04990	386.1857944	387.1930704	23.09559394	1213.371451	2538.136719	2345.746582	2561.313477	2458.092529	2683.466309
Cluster_04996	369.2262545	387.2600805	10.46850678	606.6336465	2467.677246	2585.099365	2745.753906	2930.792725	2773.750732
Cluster_04998	369.2376141	387.2714401	6.987484854	524.2075013	4858.474609	5302.33252	5576.621582	6274.182129	6482.054199
Cluster_05000	369.2375352	387.2713612	3.554326141	428.4074552	3402.140625	3722.208496	4144.319824	4314.391602	4348.350098
Cluster_05001	369.2373419	387.2711679	4.470729506	455.9490468	2400.584961	2744.090088	3034.271484	3069.792236	3030.766357
Cluster_05020	366.2501005	389.2393215	3.859175559	437.5694012	3162.134521	2936.640625	2894.693115	3639.365967	3557.20166
Cluster_05021	366.2497947	389.2390157	6.23824184	506.9507894	1401.641968	1486.100708	1274.444214	1379.853027	1730.39209
Cluster_05022	366.2501511	389.2393721	7.410264575	533.9450467	1807.021484	1626.20813	1637.529175	1791.236328	1609.895264
Cluster_05023	366.2504823	389.2397033	8.33790869	555.3107278	11830.99316	10770.19434	11117.70898	11912.99023	12274.07617
Cluster_05032	389.0872908	390.0945668	12.03341239	661.1838498	2389.219482	2262.142334	2241.95166	2300.492676	2259.042725
Cluster_05050	368.2294246	391.2186456	2.648703684	401.1898732	4632.52002	4574.44043	4732.764648	5196.73877	5711.571777
Cluster_05054	368.2927058	391.2819268	30.23679398	1610.629539	5239.882324	5118.516602	4122.807129	3710.97168	4500.340332
Cluster_05061	373.2869554	391.3207814	33.08600616	1766.333222	1412.751099	1261.588745	1259.123779	1303.87854	1319.269775
Cluster_05063	391.0666118	392.0738878	9.155589206	574.1437056	1255.174316	1407.71814	1376.012329	1400.411743	1301.40564
Cluster_05067	391.1740326	392.1813086	9.280439982	577.0192932	1495.101929	1342.728027	1324.321411	1458.450195	1720.153198
Cluster_05068	374.1558546	392.1896806	2.048699139	338.9499163	1359.092407	1516.309692	1867.977173	1658.780029	2028.533691
Cluster_05070	374.1891061	392.2229321	28.18909953	1499.476033	3355.808594	2911.174561	2809.804443	2959.873047	2794.866699
Cluster_05071	369.2291341	392.2183551	8.943128582	569.2502709	34613.14844	32829.92969	31222.22266	34889.08203	35182.94922
Cluster_05072	369.228751	392.217972	9.408383781	579.9661198	3826.011475	3620.39917	3892.32959	4061.695557	3971.832275
Cluster_05073	374.1941627	392.2279887	16.33955515	842.8117858	2099.664795	1894.476196	2171.010498	2488.735596	2600.376221
Cluster_05074	374.2206624	392.2544884	12.94032527	692.7974386	5287.76709	5592.174805	4852.335449	5418.231445	5004.40332
Cluster_05085	392.2053801	393.2126561	4.636327441	460.925928	1172.274292	1086.937256	1069.571411	1228.512207	1196.718262
Cluster_05087	370.235114	393.224335	3.118661181	415.3139782	3332.862305	3070.980225	3733.218506	3778.574951	3965.957275
Cluster_05092	392.2422121	393.2494881	6.645351734	516.3274243	2197.35083	2129.377441	2176.496582	2324.522705	2528.871094
Cluster_05097	392.279108	393.286384	22.57102633	1183.291769	95482.14844	91876.67188	93549.99219	101419.5	103935.0547
Cluster_05099	370.3081394	393.2973604	29.46372535	1568.677546	2279.700439	1830.130127	1419.381348	1201.519165	1658.583252
Cluster_05107	370.3835447	393.3727657	36.58981405	1971.672088	5872.54834	5734.833984	6243.646484	6527.013672	6947.443848
Cluster_05110	375.3469422	393.3807682	36.58903273	1971.623673	1925.572754	2095.34082	1913.511841	2565.40625	2635.904785
Cluster_05113	371.1713775	394.1605985	3.96734086	440.8202017	2065.466553	2013.792969	2370.174805	2550.969238	2338.402832
Cluster_05114	376.1632727	394.1970987	7.289115267	531.1547121	2659.488037	2655.022461	2597.120361	2687.790527	2930.618408
Cluster_05116	376.1743705	394.2081965	25.59533204	1355.429257	13668.99316	12799.42969	11899.83008	11717.62988	11187.69531
Cluster_05119	376.1956321	394.2294581	8.97195	569.9140915	3199.688232	3267.681152	7402.225586	7619.066895	6977.540527
Cluster_05120	376.1997006	394.2335266	9.551682988	583.2666152	5491.915039	5248.322266	5247.745605	5645.775879	5944.639648
Cluster_05121	371.2281058	394.2173268	25.59669895	1355.506165	2645.725586	2630.430908	2209.980713	2655.374756	2554.471436
Cluster_05122	376.2001587	394.2339847	9.07702175	572.3341246	30554.6543	27880.04102	28348.60742	29934.90039	31732.37305
Cluster_05124	376.2012205	394.2350465	28.56934026	1520.126119	1442.493652	1160.224731	1143.549805	1281.432617	1397.115479
Cluster_05127	371.2814849	394.2707059	22.56996994	1183.23107	3221.105713	2802.243896	3050.84082	3403.393555	3462.262207
Cluster_05128	371.3064132	394.2956342	30.83131193	1642.860902	25005.88086	24881.99219	25717.09961	28044.75781	29765.37695
Cluster_05129	371.3061793	394.2954003	30.44817386	1622.089347	13866.52344	13605.76074	12760.57031	12956.46777	12981.49512
Cluster_05145	378.0350383	396.0688643	2.476207333	385.5216293	1212.429321	1268.13916	1378.606445	1606.181152	1504.522095
Cluster_05148	378.0715168	396.1053428	7.528369726	536.6652677	4962.109375	4792.027344	4510.038574	5006.306152	4775.79248
Cluster_05149	378.1064024	396.1402284	2.750997854	404.2642227	2511.52417	2906.015137	3461.751465	3414.863525	4004.823486
Cluster_05152	378.1437668	396.1775928	24.16078866	1274.296737	3954.297119	3351.452148	4269.51416	4537.123535	4836.357422
Cluster_05153	378.1442834	396.1781094	24.58703884	1298.676705	3939.642578	3939.884033	3904.837402	3959.536377	4802.810547
Cluster_05156	378.1789146	396.2127406	6.647820954	516.3842959	3834.243652	3996.173584	3661.165527	3831.884766	4076.88916
Cluster_05158	378.2079689	396.2417949	30.91861658	1647.594061	252510.4063	241222.3906	221704.7344	268770.625	258628.4375
Cluster_05160	378.2769684	396.3107944	32.8519048	1753.40067	4694.98584	4881.169434	4153.191406	4737.402832	4909.342285
Cluster_05164	378.3135256	396.3473516	34.18041159	1827.908403	3700.348145	3743.677734	3942.79541	3954.183594	4010.026855
Cluster_05172	374.2115298	397.2007508	23.53323094	1238.402705	2033.619751	2085.503418	2278.265381	2409.233643	2331.897461
Cluster_05185	380.1598071	398.1936331	27.67010063	1470.819329	7329.287598	5000.395996	4758.912109	4818.937988	4702.724609
Cluster_05186	380.1596304	398.1934564	25.69208221	1360.872845	1813.636719	1605.810425	1483.808472	1398.143555	1286.859619
Cluster_05189	380.1966314	398.2304574	20.25897322	1051.414628	17489.7207	16789.5332	17034.01367	17785.74805	19392.23633
Cluster_05194	380.2930363	398.3268623	24.41173475	1288.649945	17529.57031	16627.25195	15755.8418	16075.88672	17674.37305
Cluster_05197	397.318714	398.32599	29.33030845	1561.43505	1172.038696	1300.284058	1213.209961	1404.842163	1135.156128
Cluster_05198	380.2926872	398.3265132	34.2887344	1834.141902	5651.263672	4553.044922	4388.481445	4771.578125	4781.844727
Cluster_05199	397.3273683	398.3346443	24.42295342	1289.291613	4526.461914	4459.101074	4097.596191	3850.558838	4854.308594
Cluster_05201	397.3559808	398.3632568	35.02484974	1876.502091	20700.04102	18513.85547	19708.08789	20349.64258	21546.90234
Cluster_05202	397.363538	398.370814	36.96950834	1995.200367	1599.513672	1430.723633	1538.032715	1620.414185	1552.532837
Cluster_05211	398.1482451	399.1555211	17.4239857	896.2192639	44583.32813	41632.91797	40322.17969	42123.57813	44158.58203
Cluster_05212	376.1662861	399.1555071	18.0536933	929.9609881	31230.82227	29962.53711	28126.49805	29780.25781	30283.05273
Cluster_05216	376.2591594	399.2483804	30.83120565	1642.85514	37390.90234	38155.53125	37456.27734	41643.76563	44616.78125
Cluster_05218	376.2618149	399.2510359	30.44871834	1622.118865	32589.12891	33737.33203	32074.43555	33846.11328	33337.04688
Cluster_05219	376.2618019	399.2510229	30.83063297	1642.824093	37390.90234	38155.53125	37456.27734	41643.76563	44616.78125
Cluster_05221	376.2711456	399.2603666	9.437637604	580.6398996	20276.42773	18825.08789	18032.64258	19118.16211	20709.03125
Cluster_05228	381.2657671	399.2995931	31.88591486	1700.036115	1869.722046	1935.842407	1787.275635	1735.785034	1730.640137
Cluster_05233	398.3396042	399.3468802	32.86322842	1754.026225	4393.896973	4383.661133	4160.495117	4445.372559	4291.681152
Cluster_05236	381.9986116	400.0324376	6.913776146	522.509828	1117.888794	1108.306641	1441.987183	1728.731689	1707.410889
Cluster_05238	399.1596373	400.1669133	17.42382151	896.2111776	2409.754639	2413.436035	2463.385498	2797.219238	2569.008545
Cluster_05239	382.1486428	400.1824688	1.894147776	322.1134629	6652.202148	7008.930176	6886.440918	8202.239258	8158.000488
Cluster_05242	377.2869427	400.2761637	31.88461626	1699.965039	19093.43945	19728.34961	18146.19336	18270.95898	18895.02539
Cluster_05243	382.2717562	400.3055822	26.16433472	1387.443838	2297.752441	2002.372314	2165.230225	2414.808594	2275.119141
Cluster_05246	399.335445	400.342721	32.91241979	1756.743723	4014.793701	3929.813721	4146.395996	4176.891113	4156.188477
Cluster_05251	378.1449686	401.1341896	15.25396188	790.6897633	1256.951416	1341.411133	1344.847046	1260.784668	1388.666016
Cluster_05252	378.1698325	401.1590535	18.08719025	931.7760156	3021.858154	2739.118652	2872.890381	2581.489746	2602.689453
Cluster_05254	383.1632758	401.1971018	30.92056765	1647.699837	27131.59375	26924.60547	22623.92969	23479.9082	24386.99023
Cluster_05255	400.2112908	401.2185668	10.97271971	624.209734	15389.8291	16169.61328	15892.4873	15900.33496	16736.30273
Cluster_05256	378.2221662	401.2113872	30.9202677	1647.683575	1903.027466	1972.182617	1685.65979	1909.780151	2058.906738
Cluster_05258	378.2497654	401.2389864	8.907701588	568.4343094	2220.112793	2078.403076	2350.280762	2264.667725	2172.132568
Cluster_05259	378.2499521	401.2391731	7.820614263	543.3963012	2204.141602	2184.946289	2074.186768	2214.782227	2209.173828
Cluster_05260	378.2772665	401.2664875	32.855395	1753.593481	21185.28711	21085.76563	18594.0332	18900.14844	20785.53906
Cluster_05261	378.285738	401.274959	9.425269397	580.3550326	3308.782227	3217.640869	3169.299561	3418.017334	3456.331543
Cluster_05266	383.2528428	401.2866688	2.178994061	353.1439313	1232.167236	1409.551758	1503.872803	1756.929321	1729.473877
Cluster_05267	383.2529504	401.2867764	2.640056568	400.9299927	1364.611206	1240.053223	1345.709229	1541.39917	1524.778687
Cluster_05270	378.3134114	401.3026324	34.14516453	1825.88009	2242.871094	1799.42688	1669.212524	1632.291382	1578.203857
